diff_len,diff_word,start_word,common,fuzz_ratio,fuzz_sort_ratio,jaccard,word_share,q1_noun,q2_noun,q1_verb,q2_verb,q1_adj,q2_adj,q1_adverb,q2_adverb,q1_conj,q2_conj,q1_pronoun,q2_pronoun,q1_prepo,q2_prepo,manhatten,cos_sim,euclidean,target
-9,-2,1,4,81,72,0.692307692,0.285714286,1,2,0,2,0,0,1,0,0,0,0,1,0,0,3.593645429,0.306072528,1.178072555,1
-66,-13,0,5,24,41,0.111111111,0.125,1,5,0,1,0,1,0,0,0,0,0,0,1,3,5.160459655,0.264952826,1.212474473,0
4,2,1,14,96,96,0.6,0.571428571,4,4,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
-30,-5,1,10,66,61,0.125,0.470588235,4,6,0,0,0,0,0,0,0,1,0,0,2,3,2.356190128,0.722251832,0.745316265,0
2,0,1,16,94,91,1,0.764705882,0,0,0,0,2,2,0,0,0,0,1,1,2,2,1.105198092,0.788114363,0.650977169,0
25,2,0,2,40,37,0.2,0.1,5,3,1,2,0,1,0,0,0,0,0,1,3,0,4.538587736,0.326659747,1.160465642,0
-3,-1,1,4,77,71,0.6,0.307692308,2,3,1,0,1,1,0,0,0,0,1,0,1,1,1.867523965,0.764135688,0.686825032,0
4,1,1,8,89,89,1,0.615384615,2,2,1,2,0,0,0,0,0,0,1,1,2,1,1.401636555,0.779235026,0.664477199,1
48,14,0,1,23,30,0,0.028571429,6,2,3,0,1,2,1,0,2,0,0,0,1,1,6.822971489,0.005063502,1.410628582,0
7,0,0,6,65,66,0,0.428571429,1,2,0,1,2,0,0,0,0,0,0,0,1,1,2.57781765,0.590358888,0.905142102,1
-2,-1,1,4,90,87,0.714285714,0.444444444,1,2,0,0,1,1,0,0,0,0,0,0,1,1,1.592629458,0.683524393,0.795582311,1
23,6,0,12,38,51,0.166666667,0.172413793,3,2,3,1,1,1,1,0,1,0,3,2,2,2,4.944389371,0.287380093,1.193834081,0
-49,-13,0,4,20,31,0.333333333,0.057142857,1,3,0,3,2,2,0,1,0,2,2,1,1,0,6.590492934,0.025238752,1.39625302,0
-3,0,1,5,65,60,1,0.454545455,2,2,1,0,1,1,0,0,0,0,0,0,1,0,2.224191793,0.553028377,0.94548572,1
42,5,0,4,33,41,0.083333333,0.102564103,8,4,1,2,2,1,0,1,1,1,0,3,3,2,7.090079032,0.053399932,1.375936094,0
8,1,1,3,79,78,0.777777778,0.5,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1.220863351,0.786872815,0.65288159,1
-4,2,0,10,55,60,1,0.290322581,6,3,2,1,2,3,0,0,1,0,1,0,1,1,4.653008185,0.316514331,1.169175495,1
9,2,0,5,60,69,0.111111111,0.333333333,2,1,2,4,1,0,0,0,0,0,0,0,1,0,2.482592597,0.444336161,1.054195275,0
-6,-2,1,4,60,59,0.142857143,0.285714286,2,2,1,1,1,1,0,0,0,0,0,0,1,1,3.351175846,0.410803338,1.085538265,1
47,14,0,7,37,48,0,0.142857143,6,4,2,1,0,1,2,1,1,0,0,1,2,0,4.328809459,0.413102945,1.083417791,0
-28,-5,1,3,64,59,0.1875,0.25,1,2,0,2,1,2,0,0,0,0,0,0,0,1,2.542432481,0.586378811,0.909528658,1
12,2,0,3,50,56,0.142857143,0.272727273,1,0,0,0,1,1,1,1,0,0,1,0,1,0,2.779652817,0.489513775,1.010431813,0
1,-2,0,8,69,65,0.125,0.304347826,2,1,1,1,0,0,0,0,1,1,1,3,2,2,3.993827263,0.453794708,1.045184473,1
86,19,1,26,46,48,0.111111111,0.321428571,6,2,3,1,0,0,0,0,0,0,0,0,3,1,0.712391995,0.922668503,0.393272163,0
87,19,0,4,34,41,0.333333333,0.083333333,4,1,0,0,3,2,0,2,0,0,0,0,3,1,5.022616937,0.321367254,1.165017379,0
-49,-15,0,2,23,28,0.071428571,0.068965517,3,8,0,2,0,2,0,1,0,1,0,0,2,2,5.825702773,0.023751984,1.397317441,0
1,0,1,3,84,69,0.555555556,0.6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1.329982883,0.589643038,0.905932627,1
5,1,1,8,87,77,0.333333333,0.727272727,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1.421192489,0.673959358,0.807515501,0
2,0,0,3,52,47,1,0.2,3,3,1,2,1,0,0,0,0,0,0,0,0,1,3.272400752,0.44877409,1.049977057,1
-2,0,1,2,88,83,0.75,0.333333333,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1.932652606,0.368247228,1.124057624,0
-31,-5,0,6,55,59,0,0.285714286,3,4,0,0,1,1,0,1,0,1,0,0,0,3,3.850753532,0.464864046,1.034539467,1
31,3,1,5,50,55,0.25,0.19047619,3,2,2,1,1,2,0,1,0,0,0,1,2,0,4.836908702,0.286546075,1.194532482,0
-20,-3,0,6,45,54,0,0.266666667,2,4,0,0,0,0,0,0,0,0,0,0,1,2,2.525246213,0.612010437,0.880896774,0
34,7,0,5,40,44,0.25,0.173913043,1,2,2,0,1,0,0,0,0,0,2,1,4,1,5.16337663,0.104667452,1.338157351,0
-3,0,1,22,95,91,0.153846154,0.826086957,9,9,0,0,1,1,1,1,0,0,0,0,5,5,0.512938684,0.9371502,0.354541393,0
2,1,0,5,61,67,0.692307692,0.208333333,3,3,0,2,1,0,0,0,0,0,1,1,3,1,4.23042028,0.419062484,1.077903072,1
-1,-1,0,5,35,66,0,0.5,2,2,0,2,1,0,0,0,0,0,0,0,1,1,1.473819873,0.685754385,0.792774388,0
-8,-2,1,8,45,61,0.777777778,0.2,4,4,2,2,1,1,0,0,0,1,1,0,1,2,4.105730222,0.402222444,1.093414428,1
-4,-1,1,4,93,93,1,0.8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.181011814,0.987226115,0.159836697,1
2,1,1,10,88,88,1,0.615384615,2,2,1,1,2,1,0,0,0,0,1,1,1,0,1.748532821,0.717616301,0.751510079,1
25,4,1,7,70,65,0.153846154,0.466666667,3,2,0,0,2,1,0,0,1,0,0,0,2,1,2.804932995,0.563340874,0.934514982,1
-2,-1,1,20,96,95,0.75,0.666666667,4,4,2,2,1,1,0,0,0,0,1,1,3,3,0.336082226,0.976675692,0.215982906,1
-40,-11,0,12,28,46,0,0.083333333,4,3,0,2,1,4,0,1,1,0,0,0,1,0,6.209102167,0.134775189,1.315465553,0
5,1,1,8,75,70,1,0.533333333,3,4,0,0,1,0,0,0,0,0,0,0,1,1,2.553487791,0.528477189,0.971105361,0
-6,-1,1,9,93,93,1,0.727272727,1,1,0,0,0,0,0,0,0,0,2,2,2,2,1.385885625,0.783906798,0.657408856,1
-13,-2,1,7,42,71,0.071428571,0.428571429,2,1,0,0,0,1,0,0,0,0,0,0,0,2,2.48801099,0.444850965,1.053706824,0
-46,-8,0,3,34,44,0,0.130434783,1,2,1,0,1,2,0,0,1,1,0,0,0,2,4.057021697,0.50905254,0.990906111,0
-105,-24,0,9,19,37,0.076923077,0.176470588,2,10,2,2,0,0,0,2,0,1,0,2,0,4,5.17590831,0.276168493,1.203188686,0
-4,0,1,7,89,82,0.166666667,0.777777778,2,2,0,0,1,1,0,0,0,0,0,0,1,1,0.757644031,0.886943638,0.475513117,0
-47,-5,0,10,31,50,0.2,0.195121951,5,2,0,1,1,2,1,0,0,1,2,1,3,3,6.132717778,0.281263179,1.198946889,0
-18,-4,0,4,61,54,0.166666667,0.333333333,2,2,0,2,0,0,0,0,0,0,0,0,1,1,2.416186607,0.539085212,0.960119564,0
-16,-1,1,5,57,54,1,0.357142857,1,1,1,2,0,0,1,1,0,0,1,1,1,1,2.820212453,0.496484283,1.003509559,0
-22,-5,0,5,52,49,0,0.235294118,3,2,0,0,0,4,0,0,1,0,0,0,1,2,3.923079544,0.250972849,1.223950286,0
20,3,0,3,32,46,0,0.166666667,4,2,1,1,2,2,0,0,0,0,1,1,1,1,4.188692452,0.306474662,1.177731156,0
-15,-3,1,6,60,65,0.166666667,0.4,2,2,2,2,1,1,0,1,0,0,0,1,0,1,2.509616249,0.599101864,0.895430774,1
-6,-2,1,6,80,78,0.538461538,0.5,2,1,1,3,0,0,0,0,0,0,0,0,1,1,1.679939779,0.7517884,0.704573062,1
-5,0,1,5,66,65,0,0.333333333,1,1,2,1,0,1,0,0,0,1,1,0,1,0,2.45520171,0.580044441,0.916466648,0
-52,-8,0,5,51,58,0.117647059,0.238095238,2,4,1,1,1,3,0,0,0,0,0,1,1,1,3.65843008,0.569462532,0.927941235,0
15,3,0,4,33,53,0.142857143,0.266666667,3,2,0,1,1,2,0,0,0,0,0,0,2,0,3.277109012,0.477059109,1.022683618,0
-12,-5,0,13,31,41,0,0.186046512,7,7,4,5,0,1,0,3,2,2,0,2,1,1,6.252271691,0.090101268,1.348998689,0
4,0,0,3,53,69,0.111111111,0.272727273,2,2,0,0,1,2,0,1,0,0,0,0,0,0,2.71725355,0.454381826,1.044622586,1
-6,-2,1,5,71,74,1,0.454545455,2,1,0,2,0,1,0,0,0,0,0,0,1,1,1.494549716,0.786275736,0.653795479,0
37,12,0,4,29,44,0,0.133333333,8,2,3,2,1,0,0,0,1,0,0,0,1,1,5.310721656,0.10842524,1.335346218,0
-2,1,1,3,56,63,0.142857143,0.25,1,0,2,2,2,1,0,0,0,0,0,0,0,1,3.338315168,0.185909758,1.276001757,1
10,1,1,6,82,75,0.666666667,0.461538462,2,2,2,2,1,0,0,0,0,0,1,0,0,1,1.291226131,0.851787853,0.544448616,1
8,1,1,5,77,77,0.222222222,0.5,1,0,0,1,0,1,0,0,0,0,0,0,2,1,2.684672811,0.414798875,1.081851307,0
-7,-3,1,6,79,74,0.714285714,0.4,1,3,1,1,0,0,0,0,0,0,0,0,1,2,1.985611299,0.692440905,0.784294709,0
-6,-2,1,6,80,77,0.083333333,0.6,1,2,0,1,0,0,1,1,0,0,0,0,1,1,2.024785832,0.536938741,0.962352596,0
-6,0,1,9,55,68,0.142857143,0.6,4,4,2,2,0,1,0,0,0,0,0,0,2,3,2.008283494,0.632924075,0.856826616,1
-21,-5,0,4,39,62,0.307692308,0.235294118,1,2,1,1,2,1,1,1,1,0,1,1,0,1,3.555615417,0.439951272,1.058346567,0
-5,-1,1,4,89,85,0.8,0.571428571,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1.015927673,0.845172737,0.556466105,1
31,8,0,3,45,55,0.1,0.142857143,1,1,2,1,2,2,1,0,0,0,0,1,2,1,3.751966538,0.431041083,1.066732316,0
0,0,1,13,92,92,0.714285714,0.714285714,3,3,1,1,2,2,0,0,0,0,0,0,3,3,0.908176754,0.852214744,0.54366397,0
13,2,1,5,73,72,0.2,0.454545455,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1.380512071,0.859826371,0.529478288,1
3,5,0,0,25,21,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,5.403760148,0,1.414213562,0
71,10,1,2,32,31,0.071428571,0.111111111,4,0,0,1,0,1,0,0,0,0,0,0,3,1,4.199526762,0.349711209,1.140428683,0
47,9,0,9,39,52,0.4,0.285714286,5,2,0,0,2,1,1,0,0,0,0,0,3,1,3.306157942,0.562800159,0.935093408,0
3,1,0,2,67,60,0.142857143,0.285714286,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.160151609,0.85893594,0.531157341,0
13,2,1,3,64,67,1,0.333333333,1,0,2,2,1,0,0,0,0,0,0,0,0,0,3.010575734,0.230823314,1.240303742,0
16,3,0,12,51,68,0,0.194444444,3,2,0,0,2,1,2,1,1,1,2,2,4,3,5.214659545,0.446496746,1.052143768,1
-9,-2,1,4,86,79,0,0.5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0.718061875,0.935624165,0.358819829,1
22,3,0,5,25,40,0,0.086956522,3,1,3,2,0,0,1,0,0,0,0,1,2,1,5.468386674,0.030001618,1.392837666,0
24,4,0,0,30,35,0.142857143,0,5,2,0,0,0,1,1,0,0,0,0,0,1,0,4.923997466,0,1.414213562,0
-18,-3,1,6,63,62,0.272727273,0.416666667,2,2,0,0,0,1,0,0,0,0,0,0,1,1,2.228801453,0.493354986,1.006623081,0
-11,-2,1,7,75,72,1,0.538461538,1,2,0,0,1,0,1,1,0,0,0,0,1,1,1.647564365,0.781784404,0.660629391,1
22,4,0,10,75,74,0.571428571,0.428571429,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1.565457251,0.852418259,0.543289502,0
-78,-14,0,2,27,30,0.111111111,0.071428571,1,3,2,1,0,3,0,0,0,1,0,0,1,3,6.064315911,0.018949693,1.400750018,0
-8,-1,1,9,71,69,0,0.388888889,2,2,2,2,1,1,0,0,0,0,2,2,2,3,2.744735636,0.650648613,0.835884426,0
15,2,1,1,28,36,0.111111111,0.047619048,2,1,1,0,2,3,0,0,0,0,0,0,1,1,5.789209738,0.006614998,1.409528292,0
-1,0,0,4,65,55,1,0.25,3,3,1,1,0,0,0,0,0,0,0,0,2,1,1.870675538,0.801477621,0.630114876,0
-8,-1,1,5,76,66,0.384615385,0.5,1,3,0,1,1,1,0,0,0,0,0,0,1,1,2.740217354,0.234660243,1.237206335,0
1,-1,0,6,72,66,1,0.461538462,1,1,1,2,1,0,0,0,0,0,1,1,1,1,2.312811002,0.60769798,0.885778776,0
21,4,1,11,36,54,0.5,0.259259259,5,3,1,0,1,0,0,0,1,1,2,3,3,0,4.56193211,0.368685849,1.123667345,0
-3,-1,0,5,40,60,0.1,0.25,3,5,0,1,1,1,0,0,0,1,0,0,3,1,3.367370032,0.568433878,0.929049108,0
-6,-1,1,7,75,72,1,0.461538462,1,3,0,0,1,1,2,1,0,0,0,1,0,0,2.131823129,0.61426282,0.878336131,1
-72,-12,1,14,30,50,0.428571429,0.259259259,3,5,1,1,1,0,0,2,0,0,0,1,0,2,4.331363184,0.324590216,1.162247636,0
71,14,0,0,26,20,0.166666667,0,6,1,1,2,5,0,1,0,1,0,1,2,2,0,6.927173008,0,1.414213562,0
11,1,0,3,36,45,0.153846154,0.133333333,3,4,0,1,0,0,0,0,0,0,0,0,1,0,4.04227531,0.12637562,1.321835375,0
7,3,1,8,74,68,0.125,0.5,2,2,0,0,1,1,0,0,0,0,0,0,2,1,1.617748628,0.812392211,0.612548429,1
-3,0,1,22,94,89,1,0.727272727,1,1,2,2,4,4,0,0,1,1,1,1,1,1,0.956516635,0.818582217,0.602358336,0
-7,-3,0,7,41,55,0,0.260869565,2,2,1,3,1,1,0,0,0,0,0,0,1,3,4.417826438,0.346901243,1.142889983,0
31,7,1,5,52,55,0,0.235294118,2,3,1,0,2,1,0,0,1,0,2,0,0,0,3.224275332,0.520884904,0.978892329,1
11,1,0,3,71,67,1,0.375,3,2,1,0,0,1,0,0,0,0,0,0,1,0,1.785063518,0.698565739,0.776446084,0
-4,-1,1,8,77,81,0,0.5,2,2,2,2,0,0,0,0,1,0,0,0,0,1,2.039394018,0.640388891,0.848069701,1
15,3,1,4,81,81,0.692307692,0.571428571,2,1,0,0,1,1,0,0,0,0,0,0,1,0,1.166277693,0.810495866,0.615636473,1
23,4,0,3,67,61,1,0.230769231,4,0,1,2,0,1,0,0,1,0,0,1,0,0,3.045512905,0.426785574,1.070714178,1
-52,-16,0,4,38,40,0,0.090909091,2,4,0,1,1,3,0,3,1,0,0,0,2,2,5.548805071,0.10060753,1.341187884,0
-26,-5,1,4,59,58,0.083333333,0.307692308,3,1,1,2,0,0,0,0,0,0,0,1,0,2,3.785680014,0.333909169,1.154201742,1
22,5,0,5,63,67,0.125,0.357142857,1,1,1,0,1,1,0,0,0,0,1,0,1,1,2.503678114,0.650219692,0.836397403,1
12,2,0,2,39,53,0,0.142857143,5,0,0,0,0,2,0,0,1,1,0,0,0,0,4.178266691,0.088270782,1.35035493,0
11,2,0,5,80,77,0.333333333,0.454545455,2,2,0,0,1,1,0,0,0,0,0,0,1,1,1.81772512,0.730078272,0.734740401,0
-39,-6,0,10,38,58,0.1,0.272727273,3,7,0,0,1,1,1,0,0,0,1,1,2,2,4.20415229,0.335851184,1.152517953,0
95,23,0,0,22,27,0.125,0,5,2,4,0,2,1,4,0,1,0,1,0,0,1,7.003918807,0,1.414213562,0
-6,-1,1,10,76,72,1,0.4375,1,1,0,0,1,0,0,0,0,0,2,2,1,1,2.071600464,0.713353963,0.757160534,1
-53,-5,0,3,26,37,0,0.107142857,5,7,0,1,1,4,0,0,0,1,0,0,1,1,5.966515921,0.104073005,1.338601505,0
-16,-3,0,4,71,70,1,0.444444444,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2.129838934,0.452599385,1.046327496,0
-9,0,1,6,51,70,0,0.428571429,1,2,1,2,1,1,0,0,0,0,1,0,1,0,2.537612983,0.577544018,0.91919093,0
11,2,0,0,37,34,0.111111111,0,4,0,0,0,1,2,0,3,1,0,0,0,1,0,5.591845216,0,1.414213562,0
53,6,1,13,24,51,0,0.189189189,4,2,1,2,2,3,2,0,0,0,1,1,4,3,6.261407823,0.134972498,1.315315553,0
-70,-10,0,3,27,43,0.166666667,0.05,3,7,2,1,1,4,0,1,1,1,0,1,2,4,7.126508768,0.0718815,1.362437889,0
31,4,0,1,30,31,0.125,0.058823529,4,2,0,2,1,0,0,0,1,0,0,0,1,0,3.881070837,0.246198796,1.227844619,0
17,5,1,2,68,65,0.7,0.181818182,2,1,0,0,1,0,0,0,0,0,0,0,1,0,3.161542122,0.253850855,1.221596615,1
37,8,0,2,46,56,0.2,0.090909091,6,4,0,0,1,0,0,1,0,0,0,0,3,0,4.370308571,0.363622461,1.128164473,0
27,5,1,6,65,66,0,0.4,2,1,0,0,2,2,0,0,0,0,0,0,2,1,2.728781771,0.564178036,0.933618727,1
54,10,0,2,29,29,0.142857143,0.111111111,4,2,2,1,1,0,1,0,1,0,0,0,3,0,4.260563304,0.23121536,1.239987613,0
-53,-5,0,5,52,50,0.058823529,0.357142857,1,3,1,1,0,2,0,0,0,1,0,1,0,0,3.772069343,0.321874122,1.164582223,0
27,2,0,3,56,55,1,0.2,0,0,0,1,2,1,0,0,0,0,0,0,1,1,3.538679245,0.47062871,1.028952176,1
24,5,0,3,52,47,0.692307692,0.214285714,2,1,1,1,0,1,0,0,0,0,0,0,1,0,2.989616459,0.581274524,0.915123463,1
-21,-3,0,0,24,37,0.125,0,1,2,1,3,1,2,0,0,0,1,1,0,1,1,6.008740639,0,1.414213562,0
6,2,1,4,74,76,0.666666667,0.4,1,2,2,1,1,1,0,0,0,0,0,0,0,0,2.285326043,0.473599892,1.026060532,1
-23,-5,1,4,31,48,0.285714286,0.307692308,2,4,0,0,1,0,0,0,0,0,0,0,0,2,3.126248443,0.307318941,1.177014069,0
-8,-1,0,7,64,55,0.153846154,0.260869565,3,2,1,3,1,1,0,0,1,2,0,0,1,0,4.234546557,0.381912432,1.111834131,1
0,0,0,4,66,62,1,0.333333333,1,1,0,0,1,0,1,0,0,0,0,0,1,1,2.126430104,0.73071278,0.733876311,1
2,0,1,4,89,89,0.555555556,0.5,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1.745932423,0.590967992,0.904468914,1
-47,-9,0,9,29,50,1,0.21875,4,6,2,2,2,0,0,1,0,0,1,1,1,3,5.024378024,0.341435032,1.147662815,0
-154,-28,1,8,22,27,0,0.142857143,2,8,0,4,1,3,0,0,0,1,0,2,1,2,4.820165673,0.491796175,1.008170447,0
0,-1,0,4,65,60,0.454545455,0.363636364,3,2,1,1,1,1,0,0,0,0,0,0,0,0,2.186059235,0.604199433,0.889719695,0
-10,-1,0,4,58,57,0.538461538,0.210526316,2,2,2,0,3,3,0,0,0,0,0,0,2,2,2.622781002,0.668055248,0.814794148,1
76,9,0,13,47,47,0.4,0.181818182,8,1,2,2,3,2,1,0,0,0,1,1,2,0,4.872464251,0.291405988,1.190457065,0
27,6,0,0,25,38,0,0,2,1,1,2,0,2,1,1,0,1,4,0,2,0,5.849676512,0,1.414213562,0
6,1,0,2,58,59,0.1,0.181818182,2,3,1,0,0,0,0,0,0,1,1,0,1,0,2.601166614,0.565891083,0.931782075,1
27,5,0,6,56,57,0.333333333,0.315789474,4,4,0,0,2,2,1,0,0,0,0,0,2,0,3.680344809,0.507949225,0.992018927,0
-16,-5,0,4,37,52,0,0.107142857,3,4,0,0,0,2,0,0,0,1,0,0,2,2,5.760528982,0.207103957,1.259282369,0
-6,-1,1,9,93,93,1,0.9,2,1,2,2,0,1,1,1,0,0,0,0,1,1,0.361416097,0.963600229,0.269813903,1
0,-2,1,1,62,65,0,0.111111111,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.994040997,0.02010149,1.399927505,0
18,5,1,5,61,59,0.090909091,0.416666667,2,1,3,2,0,0,0,0,0,0,0,0,1,0,2.826873983,0.399454662,1.095942825,0
-2,-2,1,6,80,93,0.222222222,0.428571429,2,3,0,0,1,1,0,0,1,1,0,0,1,1,2.398155073,0.436818747,1.061302269,1
-18,-3,0,9,46,56,0.111111111,0.291666667,1,5,2,2,2,0,0,0,2,1,0,0,2,4,4.405007569,0.3781388,1.115223027,1
9,1,1,5,59,59,0.1,0.3125,1,1,1,1,1,2,0,0,0,0,0,0,1,1,3.106281224,0.494493651,1.005491272,0
-21,-5,0,4,64,68,1,0.363636364,1,1,1,2,1,2,0,0,0,0,1,1,0,0,1.927799848,0.79031489,0.647588002,1
29,4,0,4,55,54,1,0.222222222,3,4,2,1,1,0,0,0,0,1,0,0,1,1,4.256052311,0.272820129,1.205968383,0
-12,-2,0,4,65,64,1,0.285714286,1,0,1,1,1,1,0,0,0,0,0,0,0,1,3.175408754,0.368400567,1.123921201,0
-62,-11,0,3,37,42,0.1,0.125,1,2,2,1,0,2,0,0,0,0,0,1,0,2,4.684188451,0.256112574,1.219743765,0
53,8,0,12,45,56,0.125,0.272727273,4,2,3,2,1,3,1,0,1,1,0,1,2,2,4.624762246,0.459722941,1.039497051,0
14,7,0,8,45,57,0.1,0.222222222,3,3,2,1,2,1,1,0,2,0,1,0,1,1,4.519963277,0.424618637,1.072736093,0
-16,1,0,2,16,32,0,0.117647059,1,2,2,1,0,1,0,0,1,0,1,0,1,1,5.038319998,0.015478293,1.403226074,0
0,0,1,8,80,94,0.25,0.8,2,2,0,0,1,1,0,0,0,0,0,0,2,2,0.36775976,0.967369696,0.255461557,1
-3,-1,0,5,86,89,0,0.625,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0.554933397,0.945481014,0.330208982,1
-6,-1,1,5,86,88,0.571428571,0.625,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.791282845,0.912295154,0.418819402,1
12,3,1,5,80,79,0.5,0.5,1,2,0,0,1,0,0,0,1,0,0,0,1,1,2.076149056,0.604316021,0.889588645,1
-22,-4,1,5,60,62,0.125,0.285714286,2,4,1,0,0,0,0,0,0,0,1,1,0,1,3.258405188,0.440170371,1.058139527,0
14,2,1,6,75,81,0.666666667,0.5,1,2,0,0,1,0,0,0,1,0,0,0,1,1,2.634019313,0.366636254,1.125489889,1
-14,-3,1,14,53,79,1,0.5,3,5,3,3,1,1,0,0,1,1,0,0,0,2,2.613922607,0.604704874,0.889151423,0
-23,-6,1,6,51,59,0.2,0.222222222,2,3,1,1,0,3,0,0,0,0,0,0,1,2,3.770427931,0.360329663,1.131079428,0
-8,-2,1,10,93,92,0,0.833333333,1,2,1,1,1,1,1,1,0,0,0,0,2,3,0.439785405,0.965910125,0.261112523,1
-43,-7,0,8,15,52,0,0.184210526,4,8,3,2,3,2,2,2,1,0,0,0,1,3,5.581466256,0.361810896,1.129769095,0
-36,-10,0,2,39,45,0.285714286,0.034482759,4,4,1,3,0,1,0,3,0,1,0,1,1,1,6.065712803,0.021246083,1.399109658,0
70,7,0,1,21,24,0.125,0.03125,5,1,0,2,3,1,0,1,0,0,1,1,3,1,7.118445651,0.014543345,1.4038922,0
54,9,0,5,35,51,0.083333333,0.208333333,4,0,1,2,5,2,0,0,0,0,1,1,3,1,4.687065375,0.315775331,1.169807394,0
-11,-2,0,4,59,65,0.666666667,0.285714286,2,3,0,0,2,1,0,0,0,0,0,0,1,2,2.27461013,0.693901084,0.78243072,1
8,2,0,17,82,77,1,0.44,6,4,0,0,0,1,0,0,0,0,1,1,4,3,1.983526688,0.742365267,0.717822725,0
11,2,1,8,86,83,1,0.666666667,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1.120520385,0.878594948,0.492757653,1
2,0,1,15,98,97,1,0.882352941,3,3,1,1,2,2,0,0,0,0,0,0,2,2,1.18676048,0.831708229,0.580158204,0
10,2,1,9,89,89,0,0.818181818,0,0,0,0,1,1,0,0,1,1,0,0,2,1,0.948551396,0.869884834,0.510127761,0
2,1,1,5,78,74,0.714285714,0.5,4,2,0,1,0,1,0,0,0,0,0,0,1,1,1.131179645,0.85290281,0.542396884,1
12,1,0,3,38,49,0.076923077,0.15,2,1,2,1,1,1,1,1,0,0,1,1,1,1,4.638177698,0.309856154,1.174856456,0
-2,1,1,9,62,82,0.636363636,0.642857143,1,2,0,0,1,1,0,0,0,0,0,0,2,2,1.77373093,0.734427387,0.72879711,1
12,0,0,1,27,39,0.111111111,0.058823529,1,3,0,0,0,1,0,0,1,0,0,0,1,0,4.077681845,0.231476814,1.239776743,0
303,54,0,15,19,23,0.3,0.098591549,15,5,6,1,11,1,6,0,3,1,1,0,5,1,7.076752677,0.259666342,1.21682674,0
18,-4,0,0,28,27,0,0,4,2,1,2,0,1,1,0,0,1,0,0,0,3,6.064642046,0,1.414213562,0
0,0,1,17,93,93,0.5,0.647058824,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1.079312059,0.758519355,0.694954165,0
-12,-1,1,5,74,76,0.714285714,0.5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1.701323115,0.719799558,0.748599281,0
1,-3,1,2,46,47,0.083333333,0.153846154,0,2,0,0,1,0,1,0,0,0,0,0,0,1,3.812093349,0.125711287,1.322337863,0
-10,-2,1,4,51,55,0.083333333,0.2,2,1,0,0,1,3,0,0,0,0,0,0,2,2,3.909439739,0.246281908,1.227776928,0
0,-5,1,3,60,53,0,0.1875,2,5,0,1,1,1,0,0,0,0,0,0,1,1,3.320989758,0.352419936,1.138051022,0
-89,-14,0,5,30,45,0.125,0.161290323,1,4,1,3,1,3,0,1,0,1,1,2,1,1,6.363905908,0.078016834,1.357927219,0
-34,-4,0,9,33,40,0,0.151515152,2,6,1,0,4,5,0,0,0,0,0,0,1,4,5.809865542,0.220315608,1.248746885,0
-89,-22,0,2,35,32,0.5,0.0625,0,3,1,2,1,4,0,0,0,2,0,2,0,1,5.807263251,0.204065703,1.261692749,0
-2,0,1,6,91,90,0.75,0.75,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0.317852424,0.967195213,0.256143658,1
7,2,0,2,55,49,0,0.125,1,0,2,1,0,0,1,0,0,0,0,0,2,2,4.70338998,0.030676974,1.392352704,0
-2,0,1,8,94,89,1,0.8,4,2,0,0,0,2,0,0,0,0,0,0,2,2,0.783150555,0.848911812,0.549705718,0
-15,-3,0,4,39,51,0.444444444,0.137931034,4,4,1,0,2,0,0,0,0,0,1,2,1,3,4.160132858,0.565095466,0.932635549,0
-6,-1,1,5,74,71,0.25,0.416666667,1,2,1,0,0,1,0,0,0,0,1,1,0,0,1.906753554,0.687548827,0.790507651,0
-2,0,1,12,70,77,0.454545455,0.555555556,5,5,2,2,0,0,0,0,0,0,0,0,2,1,2.210750311,0.647468116,0.839680754,0
2,0,1,10,84,78,0.666666667,0.714285714,2,2,2,2,2,1,0,1,0,0,1,1,1,1,1.346576352,0.756372361,0.69803673,1
-22,-4,0,2,52,50,0,0.2,0,1,2,1,0,2,0,1,0,0,0,0,0,0,2.787374307,0.493300647,1.006677061,0
-2,0,0,1,55,44,0.1,0.076923077,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3.968596557,0.084220831,1.353350782,0
